# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
272930,160,5,6,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/40 L1_SingleMu5/6
272921,1,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
272923,1,5,6,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/40 L1_SingleMu5/6
272925,None,None,1,HLT_Mu7p5_Track3p5_Jpsi_v2,OR,L1_SingleMu5 L1_SingleMu7
272926,1,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
272936,1,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
272935,1,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
272935,5,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
272935,30,12,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
272935,66,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
273017,1,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
273017,11,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
273063,1,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
273012,1,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
273012,5,12,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
273013,1,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
273136,1,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
273136,4,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
251163,1,7,17,HLT_Mu7p5_Track3p5_Jpsi_v2/1,ONE,L1_SingleMu5/17
251562,1,6,13,HLT_Mu7p5_Track3p5_Jpsi_v2/1,ONE,L1_SingleMu5/13
251604,1,10,0,HLT_Mu7p5_Track3p5_Jpsi_v2/0,ONE,L1_SingleMu5/65537
251604,16,6,13,HLT_Mu7p5_Track3p5_Jpsi_v2/1,ONE,L1_SingleMu5/13
251633,5,10,65537,HLT_Mu7p5_Track3p5_Jpsi_v2/1,ONE,L1_SingleMu5/65537
251635,31,10,65537,HLT_Mu7p5_Track3p5_Jpsi_v2/1,ONE,L1_SingleMu5/65537
256865,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
256866,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
256867,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
256867,26,6,20,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/20 L1_SingleMu7/25
256867,55,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
256867,56,6,20,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/20 L1_SingleMu7/25
256868,1,6,20,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/20 L1_SingleMu7/25
256868,382,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
256869,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
256924,1,1,250,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/262139 L1_SingleMu7/250
256924,11,4,75,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/75 L1_SingleMu5/75
257682,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
257682,75,6,20,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/20 L1_SingleMu7/25
257751,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258174,1,1,250,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/262139 L1_SingleMu7/250
258174,22,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258174,161,1,250,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/262139 L1_SingleMu7/250
258175,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258177,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258211,1,1,250,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/262139 L1_SingleMu7/250
258214,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258215,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258282,1,1,250,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/262139 L1_SingleMu7/250
